person,dialogue
phoebe,"i know! (points at herself) evil! and... and... and... i like mike so much, you know. it's just going really well. oh my god!"
monica,"wow, isn't it ironic that david would show up on the same day that you and mike exchange keys?"
phoebe,"(sarcastically) uhuh... yeah...!, you know. and given my life long search for irony, you can imagine how happy i am."
monica,what are you gonna do?
ross,"i know, it's the first time, we're leaving the baby and ... hey, i know how hard it is for you, but ... but emma is gonna be fine. my mom is gonna be with her. she's great with kids."
rachel,she is?
ross,ya.
rachel,what about (?) monica.
ross,"hey, you only heard monica's side of that. that little fatso was a terror."
rachel,ish. i just don't think i can bear it.
ross,"rachel, i know that you can. and you should."
rachel,uch.
ross,"really, it would be good for you and in fact, why don't you, why don't you go ahead to the restaurant and i will wait for my mom and then i'll meet you there."
rachel,oh-a.
ross,"no, no, really. you should go. just go! go! go out! really, the world is your oyster. kick up the heels. paint the town red. (slang right?)"
rachel,you need to learn some new slang.
monica,"no, no! give it to me!"
phoebe,you can't have it.
monica,give it to me!
phoebe,no (tucks it in her pants)
monica,i'll go in there.
phoebe,(disbelievingly) oh yeah.
monica,phoebe come here
monica,haha!
phoebe,damn you monica geller hyphen bing!
joey,"hey, look who's here! it's joey, and he brought home a friend."
rachel,"joey, emma's right here! you promised not to bring girls home in the middle of the day anymore."
joey,"no, no, it's not a girl, it's... a brand new hugsy!"
joey,let's forget about ross...
rachel,forgotten.
joey,what's wrong?
rachel,nothing...
rachel,"nothing... it's really... it's nothing... come here, come here..."
rachel,"sorry, i just uhm... i can't seem to get ross out of my head..."
joey,"well, maybe i can help. (he grabs her head passionately, closes his eyes and kisses... ross in rachel's dress! he realises it too late, and when he does, pushes ross's/rachel's head away)"
joey,yeah... we really need to talk to ross...
ross,hey!
chandler,hey!
ross,you guys ready to go?
joey,"ooh. hey, how come you door’s locked?"
monica,just a second.
chandler,"no, no, no, no, no, no, no, no, no. joey can’t know that i am here."
monica,why not?
chandler,"because i didn’t know how to tell him that i couldn’t go to the knicks game, so i just told him that i had to stay in tulsa."
monica,so you lied to him?
chandler,"eh, it is always better to lie than to have the complicated discussion. [monica glares at him] except with you!"
joey,hey! open the door! what’s going on?
monica,hi!
joey,why are you dressed like that?
monica,"[nervous giggle] because i, erm, well, chandler’s gonna be home in a couple of days, so i thought that i would just, er, practice the art of seduction."
joey,er....i just figured it out! you know..i mean you're not working and the economy is bad.
chandler,oh! right.
chandler,"anyway, er... i need to borrow some money."
joey,oh! sure! how much? two thousand dollars?
chandler,yes! two thousand dollars exactly! how do you know that! (joey begins writing a cheque)
joey,er....well i...know how much you used to make...and i know how much your rent is. (shrugs)
chandler,oh ok.
joey,er...kind of..
chandler,i can't believe her! did she tell you we were having money problems?
joey,oh no no no no no...it wasn't...it wasn't because of your money problems...it was for something...for her.
chandler,what?
joey,"dude, are you okay?"
ross,totally.
rachel,"ross, you don't seem okay."
ross,no!
ross,wasn't it? and you thought it would be awkward with joey and that you never really liked rachel.
ross,okay.
rachel,"oh, that's okay, girls tend not to like me."
ross,"okay, i guess it's just flan for three! hey, hey, that rhymed!"
rachel,"you know what, ross? i think we're gonna take off too."
ross,"oh, oh. of course. god, i'm so stupid. you guys are a couple now. i mean, you probably just want to be alone."
rachel,"no, no, it's just that it's getting late..."
ross,really? wh-what's wrong?
rachel,"i don't know! i think it's kind of serious! oh, you know... i was watching this thing on tv this morning about... newcastle disease... and i think i might have it!!"
rachel,"... ok, who is this?"
ross,"i'm sorry, rachel, this is charlie wealer, she's a collegue."
rachel,"oh, hi! i would check your hand but... i'm sure you don't want to get my chicken disease!"
monica,"hey, rachel, can-can i see you for a sec?"
rachel,sure! (monica takes her apart) oh...
monica,you're not sick!
rachel,"what? yes, i am!"
monica,"ok, then, why are you... (she opens her robe revealing a nice black dress) all dressed up??"
rachel,"when you're sick, you do whatever you can to make yourself feel better! (she closes her robe)"
monica,you just wanna stay home so you can make a move on joey!
chandler,(bringing the beer to zack) zack!
monica,"tell me about yourself, zack!"
rachel,"oh, god, do you think she heard? it would be so bad if she heard!"
phoebe,"well, maybe she didn't hear! ok i'm gonna go into that dressing room, you stay in here and i'll talk and see if you can hear me."
rachel,"ok, great!"
rachel,"oh, thank god i can't hear a word that you're saying!"
phoebe,(sticks her head out) i didn't say anything yet!
rachel,"(sticks her head out too) well, get back in there and talk!"
phoebe,(goes back in) i'm rachel. it's so annoying when i put emma on the phone to talk with my friends.
rachel,(comes out again) what!?
phoebe,"(comes out too) well, some things are just hard to say to your face."
rachel,"ok well, i heard that! which means that she heard it too!"
phoebe,ooh! we have a problem.
rachel,"wow, a swedish massage from a real swedish person. (puts her head in the hole and phoebe enters)"
phoebe,"okay, then i'm swedish..."
monica,"so, what's your name?"
phoebe,it's a normal swedish name... ikea...
rachel,oh... what an interesting name.
phoebe,ja!
rachel,you know i... (lifts her head and tries to look in phoebe's direction)
phoebe,(pushes her head back down) time for your scalp massage!
rachel,(sees phoebe's slippers through the hole) wow... i really love your... (startled as she realizes those are phoebe's slippers)
phoebe,is something wrong?
rachel,"no, it's just that uhm... it feels so good... ikea... (pause) yeah, say hey, you'll know this, what's the capital of sweden?"
phoebe,(thinks for a few moments) uhm... stockholm.
joey,"well, i know what's the matter with me."
rachel,"no, i mean with us, you know. i mean, is it supposed to be this... difficult?"
joey,i don't know.
chandler,"that fake british woman is a real bitch, but she sure can dance... hey!"
rachel,"hi! hey, listen, can we ask you a question? when you and monica first hooked up, was it weird going from friends to... more than that?"
chandler,"kinda... you know, sneaking around, having to hide from you guys..."
rachel,"no, no, no... no, i mean... se-x-u-ally..."
joey,"yeah, was there a part of you that... felt like it was... really wrong?"
chandler,"actually, no. no, it felt right. you know, it felt like uhm... i can't believe we haven't been doing this the whole time."
chandler,"i can tell from your expressions that that's the good news you were hoping for... well, i'm gonna go continue to... spread the joy.(chandler leaves the apartment. joey sighs)"
rachel,"can you please, please take care of it for me?"
ross,"alright, but you have to do one sometime."
rachel,let me just get this straight! so i go have a baby and they send some guy in to do my job?
rachel,that's right. you're very cheeky for a temp.
rachel,"oh yeah, what department was that? the jerk department?"
rachel,did they mention that i'm rubber and you're glue?
rachel,"oh, hi mr. zelner."
rachel,"that's great. so now, super gavin, when i come back where are you planning on flying off to?"
rachel,"(to herself) oh, wow. super ass-kissing power."
rachel,today.
rachel,"no, i said today! see, for a superhero, not so much with the listening."
joey,hey.
ross,"uh, joe, have you looked outside?"
joey,"no, why?"
joey,oh man!
joey,"i wasn't gonna swim, i was gonna dig a hole! (removes a small plastic spade used by children to play on the beach from his backpack)"
monica,wow! that mike thing was interesting! i don't know what's gonna happen with phoebe and david.
chandler,"(smiling cheekily) i do! want a hint? huh? ""i do"" (monica looks confused, so chandler repeats) ""i do""."
monica,"ok, i'm sensing that this is some kind of word play, because you are pink with barely controlled glee."
chandler,david is going to propose to phoebe.
monica,what? (looks very shocked) why?
chandler,"be-cause, we were talking about ways that he could beat mike and i told him that phoebe wanted to get married."
