person,dialogue
chandler,
phoebe,
chandler,
monica,
chandler,
monica,
chandler,
monica,
monica,
chandler,
monica,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
monica,
monica,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
rachel,
joey,
monica,
joey,
chandler,
rachel,
phoebe,
rachel,
phoebe,
rachel,
monica,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
chandler,
phoebe,
joey,
chandler,
joey,
phoebe,
joey,
monica,
joey,
chandler,
joey,
monica,
joey,
chandler,
monica,
phoebe,
joey,
phoebe,
joey,
phoebe,
chandler,
rachel,
rachel,
rachel,
joey,
joey,
joey,
ross,
joey,
ross,
joey,
joey,
joey,
joey,
joey,
joey,
joey,
joey,
joey,
rachel,
rachel,
rachel,
rachel,
phoebe,
joey,
ross,
monica,
chandler,
monica,
phoebe,
rachel,
phoebe,
phoebe,
chandler,
phoebe,
chandler,
phoebe,
joey,
rachel,
rachel,
phoebe,
rachel,
phoebe,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
rachel,
phoebe,
rachel,
phoebe,
rachel,
rachel,
ross,
rachel,
chandler,
rachel,
monica,
rachel,
ross,
monica,
chandler,
monica,"Oh, dad, turn it off."
joey,
rachel,"I can't go to my own prom without a date, I can't, it's too late."
monica,If you're not going then I don't want to go either.
ross,
ross,
ross,[walks down the stairs and grabs the flowers out of the vase on the endtable] OK dad.
monica,
ross,
phoebe,
monica,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
monica,
rachel,
monica,
chandler,
rachel,
chandler,
monica,
phoebe,
monica,
phoebe,
monica,
rachel,
monica,
rachel,
rachel,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
phoebe,
rachel,
joey,
rachel,
monica,
rachel,
ross,
monica,
ross,
ross,
monica,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
phoebe,
phoebe,"(In a British accent) This is Phoebe Buffay. I was wondering, please, if-if its not too much trouble, please, umm, might I speak to Miss Emily Waltham, please?"
phoebe,"No no no, Ill be nice, I swear!!! Could you just give me the number for where they are?"
phoebe,"Ok, somebody is on their way to ruin wedding okay. And I have to warn somebody, alright. So if you dont give me that number then Im going to come over there and kick your snooty ass all the way to New Glocken..shire."
phoebe,"Hello, Hello. Ohh, OHH, she knew I could kick her ass."
joey,
chandler,
joey,
phoebe,
rachel,
monica,
ross,
rachel,
phoebe,
ross,
rachel,
joey,
ross,
joey,
rachel,
phoebe,
ross,
phoebe,
ross,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
rachel,
ross,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
ross,
ross,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
ross,
chandler,
chandler,
chandler,
joey,
ross,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
ross,
rachel,
joey,
phoebe,
rachel,
ross,
joey,
phoebe,
joey,
phoebe,
chandler,
phoebe,
phoebe,
phoebe,
rachel,
rachel,
monica,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
monica,
rachel,
chandler,
joey,
chandler,
joey,
chandler,
ross,
joey,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
rachel,
monica,
rachel,
monica,
rachel,
ross,
chandler,
monica,
chandler,
monica,
chandler,
joey,
phoebe,
ross,
chandler,
phoebe,
monica,
phoebe,
monica,
phoebe,
rachel,
phoebe,
rachel,
joey,
monica,
joey,
monica,
monica,
joey,
monica,
joey,
monica,
joey,
rachel,
phoebe,
rachel,
phoebe,
monica,
rachel,
monica,
rachel,
joey,
rachel,
joey,
chandler,
joey,
ross,
joey,
joey,
joey,
rachel,
rachel,
chandler,
ross,
monica,
chandler,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
rachel,
chandler,
phoebe,
rachel,
rachel,
monica,
monica,
rachel,
monica,
phoebe,
rachel,
phoebe,
rachel,
rachel,
joey,
phoebe,
monica,
phoebe,
rachel,
monica,
rachel,
monica,
phoebe,
ross,
chandler,
rachel,
ross,
ross,
ross,
ross,
chandler,
ross,
ross,
ross,
ross,
chandler,
monica,
chandler,
monica,
chandler,
joey,
phoebe,
monica,
chandler,
joey,
chandler,
monica,
chandler,
monica,
chandler,
monica,
joey,
monica,
rachel,
rachel,
rachel,
phoebe,
chandler,
monica,
phoebe,
chandler,
monica,
chandler,
monica,
chandler,
phoebe,
rachel,
monica,
rachel,
rachel,
phoebe,
rachel,
ross,
joey,
ross,
joey,
rachel,
phoebe,
chandler,
phoebe,
chandler,
phoebe,
chandler,
phoebe,
chandler,
phoebe,
chandler,
chandler,
phoebe,
chandler,
phoebe,
chandler,
phoebe,
chandler,
phoebe,
chandler,
chandler,
monica,
rachel,
monica,
rachel,
chandler,
joey,
chandler,
joey,
chandler,
joey,
ross,
rachel,
chandler,
monica,Hey.
ross,(Ross hugs his mom and dad)Hi. Mom. Dad.
monica,"Ha ha, a joke thats funny in all countries."
joey,Whats in it?
joey,"(Looking up at the waiter)Thats not food...No, I dont, no...(Taps Chandler on the shoulder.) Everything's different here...I want to go home. I...I miss my family. I miss the coffee house. I cant even remember what Phoebe looks like."
chandler,
joey,(Pointing at Chandler.) Your different here too. Your mean in England. (Chandler throws his hands up to his head in frustration. They walk away from each other.)
ross,"whats up, Dad?"
ross,"(Holding him back.)Dad, dad, please. Look I dont want anything to upset Emily tonight. Alright, she's had a hard enough couple of days as it is. (Picks up the bill.) Now here, here, let me go talk to him, okay?"
monica,(Looking nauseous from her parents kissing.) And Im going to go get drunk. (Gets up to get a drink.)
rachel,"(Running to the ticket counter) Ooh, ooh, ooh,ooh,ooh. (Slightly out of breath) Hi."
rachel,"(Faking cheerfulness.) Hello. Umm, when is your next flight to London?"
rachel,"Ohh, good."
rachel,
joey,
ross,
phoebe,
joey,
ross,
joey,
rachel,
monica,
rachel,
monica,
rachel,
monica,
rachel,
monica,
rachel,
monica,
rachel,
monica,
joey,
phoebe,
joey,
joey,
phoebe,
joey,
phoebe,
joey,
joey,
phoebe,
chandler,
monica,
ross,
ross,
monica,
ross,
monica,
phoebe,
rachel,
phoebe,
joey,
monica,
phoebe,
chandler,
ross,
rachel,
phoebe,
monica,
chandler,
chandler,
monica,
chandler,
monica,
chandler,
phoebe,
phoebe,
phoebe,
phoebe,
chandler,
ross,
joey,
ross,
joey,
chandler,
ross,
joey,
chandler,
ross,
joey,
chandler,
ross,
chandler,
ross,
chandler,
joey,
joey,
rachel,
rachel,
rachel,
rachel,
rachel,
monica,
rachel,
rachel,
rachel,
monica,
rachel,
ross,
rachel,
chandler,
joey,
ross,
chandler,
monica,
ross,
rachel,
ross,
rachel,
ross,
joey,
ross,
chandler,
joey,
ross,
joey,
monica,
chandler,
rachel,
phoebe,
phoebe,
rachel,
phoebe,
rachel,
rachel,
phoebe,
rachel,
phoebe,
phoebe,
phoebe,
phoebe,
phoebe,
phoebe,
rachel,
ross,
phoebe,
ross,
monica,
ross,
joey,
joey,
joey,
joey,
rachel,
chandler,
rachel,
phoebe,
joey,
chandler,
rachel,
monica,
joey,
monica,
joey,
monica,
rachel,
rachel,
rachel,
rachel,
rachel,
ross,
rachel,
joey,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
joey,
rachel,
joey,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
joey,
rachel,
ross,
joey,
rachel,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
ross,
ross,
chandler,
phoebe,
rachel,
ross,
rachel,
phoebe,
ross,
phoebe,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
joey,
chandler,
joey,
chandler,
joey,
joey,
joey,
chandler,
joey,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
joey,
chandler,
joey,
chandler,
joey,
chandler,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
chandler,
chandler,
chandler,
chandler,
phoebe,
joey,
rachel,
rachel,
joey,
rachel,
phoebe,
phoebe,
monica,
rachel,
monica,
rachel,
monica,
chandler,
joey,
chandler,
rachel,"Ohh, thank you, thank you, thank you."
rachel,"(looking through her wallet.) Ohh, I just dont think I have enough left on my credit card."
rachel,"Ohh, okay, how about five. (She hands her all the credit cards.) Ohh, thank you."
rachel,"(Looking through her purse.) Okay, you know what? I dont have it, but I can tell you exactly where it is on my night stand, and...okay. But you know what? I have my drivers license and I have a twenty. (She slides it across the counter.)"
ross,"Look, face it, my father is not going to pay for the build-in barbecue and believe me you can kiss you gazebo goodbye. Now I might be able to get you the new lawn."
ross,"I go back there with lawn ornaments, hes going to laugh in my face."
rachel,"(Running to her room.) Hi, Pheebs."
phoebe,"(Looking relieved. She puts down the phone.) Oh thank god. Oh, you changed your mind. Oh, look I know you probably want to be alone, and you dont want to talk about it, thats fine. I just want you to know, I think you are doing the right thing and..."
rachel,"(Running back out the door with her passport.) Bye, Pheebs."
phoebe,(Trying to get up.) Wait!! Where are you going?! What are you doing?! No!! Wait!! (Not able to get up.) God!! Why am I always pregnant when she does that?!
chandler,"Id like to toast, Ross and Emily. Of course, my big toast will be tomorrow at the wedding, so this is kind of my little toast or Melba toast, if you will. (No one in the room laughs. He starts to get flustered.) Okay. I known Ross for a long time. In fact, I knew him when he was going out with his first girlfriend. (Ross looks embarrassed.) And I thought things were going to work out for him..Until the day he over inflated her. (He laughs. Jack looks at Judy and no one in the room laughs.) Ohh, Dear God.. (A cellular phone rings.)"
phoebe,
joey,
phoebe,
ross,
phoebe,
joey,
ross,
joey,
phoebe,
ross,
phoebe,
joey,
phoebe,
joey,
phoebe,
joey,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
chandler,
chandler,
chandler,
joey,
ross,
monica,
chandler,
phoebe,
rachel,
phoebe,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
joey,
rachel,
joey,
rachel,
joey,
rachel,
phoebe,
monica,
ross,
phoebe,
chandler,
joey,
monica,
phoebe,
ross,
phoebe,
rachel,
phoebe,
joey,
phoebe,
phoebe,
rachel,
monica,
joey,
rachel,
chandler,
joey,
phoebe,
rachel,
phoebe,
ross,
monica,
phoebe,
monica,
phoebe,
phoebe,
monica,
phoebe,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
chandler,
joey,
chandler,
joey,
chandler,
joey,
phoebe,
chandler,
phoebe,
phoebe,
chandler,
phoebe,
monica,
joey,
phoebe,
rachel,
monica,
rachel,
monica,
rachel,
rachel,
rachel,
rachel,
rachel,
monica,
monica,
rachel,
monica,
rachel,
chandler,
joey,
chandler,
chandler,
monica,
joey,
phoebe,
chandler,
joey,
chandler,
joey,
chandler,
joey,
ross,
joey,
rachel,
joey,
joey,
joey,
joey,
rachel,
joey,
monica,
joey,
monica,
joey,
monica,
chandler,
rachel,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
monica,
chandler,
joey,
chandler,
joey,
monica,
chandler,
rachel,
joey,
joey,
monica,
chandler,
joey,
chandler,
joey,
chandler,
joey,
monica,
joey,
ross,
ross,
ross,
ross,
ross,
ross,
ross,
ross,
ross,
ross,
joey,
monica,
joey,
monica,
chandler,
rachel,
ross,
rachel,
ross,
rachel,
ross,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
ross,
rachel,
ross,
rachel,
ross,
ross,
rachel,
chandler,
chandler,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
ross,
ross,
ross,
ross,
ross,
ross,
ross,
joey,
ross,
joey,
joey,
ross,
chandler,
chandler,
chandler,
chandler,
chandler,
chandler,
chandler,
chandler,
chandler,
chandler,
chandler,
chandler,
ross,
joey,
monica,
joey,
chandler,
joey,
phoebe,
joey,
ross,
chandler,
joey,
phoebe,
monica,
phoebe,
monica,
phoebe,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
joey,
chandler,
joey,
chandler,
joey,
chandler,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
monica,
rachel,
rachel,
ross,
ross,
rachel,
rachel,
joey,
joey,
rachel,
joey,
phoebe,
joey,
monica,
chandler,
monica,
chandler,
phoebe,
chandler,
phoebe,
chandler,
phoebe,
chandler,
phoebe,
chandler,
phoebe,
phoebe,"Oh, hi, Mrs. Waltham. I need to speak with ether one of the best men, or Rosss sister Monica."
phoebe,"Oh, Im Phoebe Buffay. Im one of Rosss best friends."
phoebe,"Yeah, um, I cant fly. Im having my brothers babies."
phoebe,"No..umm, could I talk to one of them? Its very very important."
phoebe,"Ohh! Okay, Im going to have to kick her ass too."
chandler,"(Continuing his toast.) And Im sure were all very excited that Ross and Emily are getting married at Montgomery Hall. I mean to think, my friend getting married in Monty Hall. (No reaction from the people.) Ohh, come on!! Monty Hall!! Lets make a Deal!! Come on, you people!! All right, forget it!! Congratulations, Ross and Emily. (He sits down.)"
joey,"Hey, best man number two, Joey Tribbiani. Now Im not good with the jokes like Chandler here. Boy...but ahh, I just want to say congratulation to the happy couple. I first met Ross in this coffee house back home...Home...New York City...Where everybody knows my name. Well anyway, I love you guys. (pointing at everyone.) But not as much as I love America. (Looking at Chandler.) Could we please..go home now?"
monica,
chandler,
monica,
chandler,
monica,
chandler,
joey,
rachel,
joey,
rachel,
chandler,
monica,
chandler,
monica,
monica,
rachel,
monica,
joey,
rachel,
phoebe,
joey,
rachel,
phoebe,
chandler,
monica,
phoebe,
monica,
chandler,
monica,
chandler,
monica,
ross,
monica,
joey,
joey,
monica,
rachel,
monica,
rachel,
joey,
joey,
joey,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
ross,
joey,
ross,
chandler,
phoebe,
rachel,
joey,
monica,
chandler,
joey,
rachel,
joey,
rachel,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
joey,
chandler,
joey,
chandler,
joey,
chandler,
ross,
ross,
phoebe,
ross,
ross,
ross,
ross,
ross,
ross,
ross,
ross,
phoebe,
ross,
chandler,
rachel,
ross,
rachel,
ross,
rachel,
chandler,
rachel,
chandler,
joey,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
monica,
phoebe,
monica,
chandler,
ross,
joey,
monica,
ross,
monica,
ross,
chandler,
ross,
phoebe,
ross,
monica,
ross,
joey,
rachel,
joey,
chandler,
rachel,
monica,
joey,
chandler,
ross,
joey,
ross,
joey,
ross,
joey,
phoebe,
monica,
phoebe,
joey,
phoebe,
joey,
ross,
ross,
ross,
ross,
ross,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
phoebe,
rachel,
rachel,
chandler,
monica,
chandler,
monica,
chandler,
ross,
monica,
ross,
monica,
ross,
rachel,
ross,
rachel,
ross,
phoebe,
phoebe,
phoebe,
phoebe,
phoebe,
phoebe,
phoebe,
phoebe,
ross,
rachel,
ross,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
phoebe,
monica,
phoebe,
chandler,
phoebe,
phoebe,
joey,
chandler,
joey,
monica,
joey,
monica,
joey,
chandler,
joey,
chandler,
joey,
chandler,
ross,
ross,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
joey,
monica,
joey,
monica,
joey,
monica,
joey,
monica,
joey,
ross,
ross,
joey,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
phoebe,
monica,
joey,
monica,
ross,
monica,
joey,
monica,
ross,
joey,
ross,
monica,
monica,
ross,
rachel,
ross,
rachel,
monica,
rachel,
monica,
rachel,
monica,
rachel,
monica,
joey,
ross,
joey,
joey,
joey,
chandler,
joey,
chandler,
joey,
chandler,
joey,
chandler,
joey,
chandler,
joey,
chandler,
joey,
chandler,
phoebe,
joey,
phoebe,
joey,
phoebe,
chandler,
phoebe,
chandler,
phoebe,
chandler,
monica,
phoebe,
joey,
chandler,
phoebe,
joey,
monica,
chandler,
ross,
ross,
ross,
joey,"(Putting his arm around her.) Im not going anywhere, sweetheart."
monica,I was laughing. (Patting him on the knee.)
chandler,Out loud?
rachel,
monica,
rachel,
monica,
rachel,
monica,
rachel,
monica,
rachel,
monica,
rachel,
chandler,
ross,
ross,
ross,
ross,
ross,
ross,
ross,
ross,
ross,
joey,
ross,
chandler,
ross,
chandler,
joey,
joey,
joey,
joey,
joey,
joey,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
monica,
phoebe,
phoebe,
monica,
phoebe,
monica,
phoebe,
phoebe,
phoebe,
phoebe,
phoebe,
phoebe,
joey,
ross,
joey,
joey,
ross,
joey,
joey,
chandler,
joey,
chandler,
joey,
chandler,
joey,
chandler,
joey,
chandler,
joey,
chandler,
joey,
chandler,
joey,
chandler,
joey,
chandler,
joey,
chandler,
joey,
rachel,
chandler,
rachel,
chandler,
rachel,
chandler,
rachel,
joey,
joey,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
rachel,
ross,
joey,
chandler,
joey,
phoebe,
rachel,
chandler,
rachel,
ross,
rachel,
phoebe,
chandler,
monica,
joey,
monica,
phoebe,
chandler,
joey,
chandler,
ross,
rachel,
ross,
rachel,
ross,
rachel,
monica,
rachel,
phoebe,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
ross,
rachel,
ross,
rachel,
ross,
rachel,
chandler,
chandler,
chandler,
ross,
chandler,
rachel,
monica,
rachel,
monica,
rachel,
monica,
rachel,
monica,
rachel,
rachel,
monica,
rachel,
ross,
rachel,
monica,
rachel,
monica,
rachel,
ross,
chandler,
ross,
monica,
ross,
monica,
chandler,
ross,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
monica,
rachel,
joey,
rachel,
ross,
rachel,
chandler,
rachel,
rachel,
ross,
monica,
joey,
monica,
joey,
monica,
joey,
monica,
chandler,
joey,
monica,
joey,
monica,
chandler,
joey,
chandler,
monica,
joey,
chandler,
joey,
monica,
joey,
rachel,
chandler,
monica,
rachel,
joey,
monica,
chandler,
chandler,
monica,
phoebe,
monica,
phoebe,
monica,
monica,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
ross,
rachel,
ross,
monica,
rachel,
chandler,
phoebe,
chandler,
phoebe,
chandler,
phoebe,
chandler,
phoebe,
chandler,
phoebe,
phoebe,
phoebe,
phoebe,
phoebe,
phoebe,
phoebe,
phoebe,
phoebe,
phoebe,
chandler,
phoebe,
chandler,
phoebe,
chandler,
phoebe,
chandler,
phoebe,
rachel,
ross,
ross,
rachel,
rachel,
phoebe,
ross,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
ross,
phoebe,
rachel,
ross,
phoebe,
ross,
monica,Well I didnt want everyone to think I was stupid.
chandler,So how are you doing?
monica,"My mothers driving me crazy, but Ross is getting married. Im happy. (A drunken man approaches.) Im not going to let anything spoil that."
monica,"Well, thanks, we like him."
ross,"Look, were down to just one point. Could we please, maybe just settle it after the wedding."
chandler,"The guy was hammered, okay? Theres no way, you look like Rosss mother."
monica,Then why would he say it?
chandler,Because hes crazy. Okay? He came up to me earlier and thanked me for my very moving performance in Titanic.
monica,"Oh, my mothers right. Im never going to get married."
chandler,"Ahh, you know what? That is....Who wouldnt want you?"
monica,"Ohh, Please?! Im a single mom, with a thirty year old son!!"
rachel,"Hi, Im back. Listen, I need to..."
rachel,Hello. I need to get on the 11 o'clock flight.
rachel,"Okay, you know what/ Youre going to have to call that plane and tell them to swing around and come and pick me up."
rachel,"Sure, you know what? Come on, well just tell them that there was like a problem with like the ""engine""."
rachel,"Look, If I dont get to London!! He is going to marry that other girl!!!"
rachel,"All right, you know what? I am not leaving here, until you call that plane back!! (She pounds her hand on the counter twice. The ticket agent counters by placing the closed sign on the counter and tapping it twice.)"
ross,(Screaming) Im getting married today!! Whoo-hoo!!
ross,
chandler,
ross,
chandler,
ross,
chandler,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
monica,
rachel,
monica,
rachel,
monica,
rachel,
monica,
rachel,
monica,
joey,
chandler,
joey,
chandler,
joey,
chandler,
chandler,
joey,
chandler,
joey,
chandler,
joey,
chandler,
joey,
chandler,
joey,
chandler,
ross,
phoebe,
