person,dialogue
ross,"I'm gonna stop you right there, Glenda. Okay? Does it look like this is my first time, huh? Now I want 4 two's... and I want them all on my back."
ross,"Wait a minute, there's two sets of nozzles, which one is it?"
ross,Which... which... which... Which one is it?
ross,OH! SON OF A BITCH!
rachel,What is the matter with us?
chandler,Really? That's great!
chandler,"It's funny. When you said ""unpaid"" it sounded like you said ""unpaid."""
chandler,"Actually, we're trying, and I don't think Monica's gonna wanna postpone it. We're supposed to have sex tonight. Actually, she's probably at home naked right now. I tend to keep talking until somebody stops me. I can just picture her on the bed right now."
rachel,"Wait a minute! What do you mean, you're taking over my job?"
rachel,A vacation? My idea of a vacation does not involve something sucking on my nipples until they are raw.
rachel,"Alright! Don't get too comfortable there, because I'm back in two weeks! And I want everything back to the way it was. I can't say that I care too much for the way you've rearranged my office."
rachel,Excuse me?
ross,Rach we have a code brown situation.
joey,Oh! ah! eh... Britney Spears!?
ross,"Yeah, she never misses these conferences! (then to Charlie) No, I just saw Dr. Kenneth Schwartz!"
ross,Yeah... what am I going to say to Kenneth Schwartz?
joey,"You could say: ""Hey Kenny, how come you're not Britney Spears?"" (looks at Ross matter-of-factly)"
ross,(to Charlie) Ready to go?
joey,Wha...? You're gonna go now? I thought we could hang out?
ross,Yeah.
joey,(smiling) Will you wear a thong?
joey,Oh... you got yourself a very weird deal!
ross,"(a little embarassed by their conversation) I'm good, I have dinner plans (moves away from them)."
joey,"Yeah, yeah. I've got tons of stuff I could do. I'm gonna hit the beach, go swimming..."
ross,What are you a child?
joey,YESSS!
ross,"Look. Joey, come on. Now, for me. Please, just try to focus your sexual energy on someone else."
joey,Alright.
monica,Take me home!
phoebe,Hey Mikey.
phoebe,What are you doing?
phoebe,To kill Bob?
phoebe,": But no, Mike, I don’t want to kill him. I thought we were just gonna capture him and, you know set him free in the countryside, where you can may be meet, you know, a friendly possum and a wise cracking owl."
chandler,What are doing? You know I can only dish it out!
ross,I can't believe Rachel just moved on and didn't say anything to me
chandler,"Maybe she didn't move on, you know...maybe that kiss was just an impulsive one-time birthday thing"
ross,"No no, about a month ago she gave her number to some guy in a bar."
chandler,Did she go out with him?
ross,"No. When he called, I...I threw the message away."
chandler,Ah! The high road...
ross,You know what? Enough! Enough talking! I have to get moving! Hey check out those two blondes over there!
chandler,Are you trying to get everybody divorced?
ross,"You don't have to do anything. It will just be easier if it is the two of us, like college, remember? You...you break the"
chandler,I thought I had to make the jokes!
ross,Don't you have to be at work?
monica,"Because I know that you think the lottery is ""boohaki"" but we're all here and gonna watch the numbers and have fun. And you're my brother, and I want you to be a part of this."
ross,"You don't have to do that, I'll pay for myself. But just the fact that you want me to have fun with you guys - that's so sweet! Come here (they kiss and hug)"
phoebe,Get a room!
chandler,"Ok, so now that you're in, what are you gonna do if we win?"
ross,"I don't know, probably just invest it."
chandler,Ooh! Calm down ...
joey,"Seriously, that's your fantasy? To invest it?"
ross,"Oh, I'm sorry, did I say ""invest it""? I meant ""be cool and piss it all away"" (Joey and Chandler pleased)"
joey,"Ooh, ooh, I know! We should pool all own money and buy the Knicks!"
rachel,I don't really care about the Knicks.
phoebe,"Oh, that's it? (Mimics Chandler) A great idea! Oh yeah."
rachel,"Chandler, that's not enough. I mean what if she gets you a great present, two medium presents, and a bunch of little presents? And you've just gotten her one great present? I mean that's just gonna make her feel bad. Why would you do that to her Chandler? Why? Why?"
chandler,"If I help, we can find 'em faster!"
rachel,That's right!
phoebe,"Ooh ooh, we have a live one!"
rachel,"Oh, it's a Macy's bag!"
rachel,Oh.
phoebe,"Ooh, who's it for?"
rachel,"(Reading from a tag that's attached to the shoe) ""Dear losers, do you really think I'd hide presents under the couch? P.S.: Chandler, I knew they'd break you."""
joey,"Rach, these are for you."
joey,Oh that'd be great. That'd be great. Thank you.
phoebe,Sure. What was the work thing?
phoebe,Pick up grandma at the airport?
joey,Ohhh man! [Covers his eyes and bends down]
rachel,Oh she's precious...
rachel,"Amy...Yes I do, I really do. [Reaches out toward Ross and he grabs her hand]"
ross,Sure! We don't live there but...
rachel,"Yeah, no Ross has a PhD."
rachel,God! She is...unbelievable!
ross,I know! I mean a PhD is just as good as an MD.
rachel,"Yeah, oh sure Ross yeah! If I have a heart attack at a restaurant, I want you there with your fossil brush!"
joey,yeah and hey thanks again for letting me having that last piece of cake at the restaurant.
joey,do you have any cake?
joey,(bends down to see and the cactus pricks him in the ass) AWCH! That's why.
ross,"(He knocks at the door, Mike opens it) Hey Mike sorry to just drop by like this, can I come in?"
ross,"I'm Ross, Phoebe's friend from the coffeehouse."
ross,"yeah I really, really need to talk to you about something."
ross,(laughs) No
ross,Damn super cuts!
joey,What?
rachel,Kiss me.
joey,"Ah, Rach, it doesn't say that!"
rachel,"No, I'm saying..."
joey,"but, but.."
rachel,just... don't talk... (she kisses him)
rachel,"(waking up) Ehhh, aw! (pause). Well, that's new!"
ross,"(on the phone) Hi, this is Ross Geller in suite 206. It seems you forgot a couple of things. Could you have some complimentary toiletries sent up to my room? (pause) Thank you! Ok. Toothbrush, toothpaste, razor, mouthwash, deodorant, dental floss, band aids, shaving cream, after shave... and I feel like I am forgetting something... Is there anything else you have that I haven't asked for already? (pause) Yeah, go ahead, send up some tampons."
ross,What did you get?
chandler,USA Today
ross,"Nice, put it with the others."
chandler,And I also got... two more apples.
ross,"We are four short of a bush-o (pause). God I feel so alive, I love being in the country!"
phoebe,He said: Are you seeing someone? And I said no...
monica,"Oh, well... That had been your window."
phoebe,"Yeah! I mean, I don't know. I was just , I was looking, I was looking in his eyes and I was just thinking: Oh my God! It's David. David's here. He's just, he's so irresistible."
monica,Really? The scientist guy?
phoebe,Really? Chandler?
monica,Continue...
phoebe,"Oh.Okay, then it gets worse, 'cause then I told him that I would see him tomorrow night."
monica,Phoebe!
phoebe,"I know! (points at herself) Evil! And... and... and... I like Mike so much, you know. It's just going really well. Oh my God!"
monica,"Wow, isn't it ironic that David would show up on the same day that you and Mike exchange keys?"
phoebe,"(sarcastically) Uhuh... Yeah...!, you know. And given my life long search for irony, you can imagine how happy I am."
monica,What are you gonna do?
ross,"I know, it's the first time, we're leaving the baby and ... hey, I know how hard it is for you, but ... but Emma is gonna be fine. My mom is gonna be with her. She's great with kids."
rachel,She is?
ross,Ya.
rachel,What about (?) Monica.
ross,"Hey, you only heard Monica's side of that. That little fatso was a terror."
rachel,Ish. I just don't think I can bear it.
ross,"Rachel, I know that you can. And you should."
rachel,Uch.
ross,"Really, it would be good for you and in fact, why don't you, why don't you go ahead to the restaurant and I will wait for my mom and then I'll meet you there."
rachel,Oh-A.
ross,"No, no, really. You should go. Just go! Go! Go out! Really, the world is your oyster. Kick up the heels. Paint the town red. (Slang right?)"
rachel,You need to learn some new slang.
monica,"No, no! Give it to me!"
phoebe,You can't have it.
monica,Give it to me!
phoebe,No (tucks it in her pants)
monica,I'll go in there.
phoebe,(disbelievingly) Oh yeah.
monica,Phoebe come here
monica,Haha!
phoebe,Damn you Monica Geller hyphen Bing!
joey,"Hey, look who's here! It's Joey, and he brought home a friend."
rachel,"Joey, Emma's right here! You promised not to bring girls home in the middle of the day anymore."
joey,"No, no, it's not a girl, it's... a brand new Hugsy!"
joey,Let's forget about Ross...
rachel,Forgotten.
joey,What's wrong?
rachel,Nothing...
rachel,"Nothing... It's really... It's nothing... Come here, come here..."
rachel,"Sorry, I just uhm... I can't seem to get Ross out of my head..."
joey,"Well, maybe I can help. (he grabs her head passionately, closes his eyes and kisses... Ross in Rachel's dress! He realises it too late, and when he does, pushes Ross's/Rachel's head away)"
joey,Yeah... we really need to talk to Ross...
ross,Hey!
chandler,Hey!
ross,You guys ready to go?
joey,"Ooh. Hey, how come you door’s locked?"
monica,Just a second.
chandler,"No, no, no, no, no, no, no, no, no. Joey can’t know that I am here."
monica,Why not?
chandler,"Because I didn’t know how to tell him that I couldn’t go to the Knicks game, so I just told him that I had to stay in Tulsa."
monica,So you lied to him?
chandler,"Eh, it is always better to lie than to have the complicated discussion. [Monica glares at him] Except with you!"
joey,Hey! Open the door! What’s going on?
monica,Hi!
joey,Why are you dressed like that?
monica,"[Nervous giggle] Because I, erm, well, Chandler’s gonna be home in a couple of days, so I thought that I would just, er, practice the art of seduction."
joey,ER....I just figured it out! You know..I mean you're not working and the economy is bad.
chandler,Oh! Right.
chandler,"Anyway, er... I need to borrow some money."
joey,Oh! Sure! How much? Two thousand dollars?
chandler,Yes! Two thousand dollars exactly! How do you know that! (Joey begins writing a cheque)
joey,Er....Well I...Know how much you used to make...And i know how much your rent is. (shrugs)
